strategy_id,symbol,timeframe,direction,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_per_share,exit_timestamp,exit_price,exit_reason,gross_r,baseline_net_r,setup_notes
M10-PA-005,SPY,1d,short,2010-08-03T16:00:00-04:00,2010-08-04T16:00:00-04:00,112.530,112.940,111.710,0.410,2010-08-04T16:00:00-04:00,112.940,stop_hit,-1.0000,-1.0550,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-08-05T16:00:00-04:00,2010-08-06T16:00:00-04:00,111.740,113.110,109.000,1.370,2010-08-09T16:00:00-04:00,113.110,stop_hit,-1.0000,-1.0164,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-08-10T16:00:00-04:00,2010-08-11T16:00:00-04:00,110.650,113.180,105.590,2.530,2010-08-24T16:00:00-04:00,105.590,target_hit,2.0000,1.9915,failed_upside_range_breakout
M10-PA-005,SPY,1d,long,2010-08-27T16:00:00-04:00,2010-08-30T16:00:00-04:00,106.580,104.290,111.160,2.290,2010-09-09T16:00:00-04:00,111.160,target_hit,2.0000,1.9905,failed_downside_range_breakout
M10-PA-005,SPY,1d,long,2010-08-26T16:00:00-04:00,2010-08-27T16:00:00-04:00,105.890,104.290,109.090,1.600,2010-09-02T16:00:00-04:00,109.090,target_hit,2.0000,1.9866,failed_downside_range_breakout
M10-PA-005,SPY,1d,short,2010-09-17T16:00:00-04:00,2010-09-20T16:00:00-04:00,112.880,113.290,112.060,0.410,2010-09-20T16:00:00-04:00,113.290,stop_hit,-1.0000,-1.0552,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-09-23T16:00:00-04:00,2010-09-24T16:00:00-04:00,113.750,114.840,111.570,1.090,2010-09-24T16:00:00-04:00,114.840,stop_hit,-1.0000,-1.0210,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-09-22T16:00:00-04:00,2010-09-23T16:00:00-04:00,112.490,114.840,107.790,2.350,2010-09-24T16:00:00-04:00,114.840,stop_hit,-1.0000,-1.0097,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-09-27T16:00:00-04:00,2010-09-28T16:00:00-04:00,114.420,114.990,113.280,0.570,2010-09-28T16:00:00-04:00,114.990,stop_before_target_same_bar,-1.0000,-1.0402,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-09-28T16:00:00-04:00,2010-09-29T16:00:00-04:00,114.380,115.040,113.060,0.660,2010-09-30T16:00:00-04:00,115.040,stop_hit,-1.0000,-1.0348,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-10-01T16:00:00-04:00,2010-10-04T16:00:00-04:00,114.370,115.790,111.530,1.420,2010-10-05T16:00:00-04:00,115.790,stop_hit,-1.0000,-1.0162,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-10-07T16:00:00-04:00,2010-10-08T16:00:00-04:00,116.050,116.530,115.090,0.480,2010-10-08T16:00:00-04:00,116.530,stop_hit,-1.0000,-1.0485,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-10-19T16:00:00-04:00,2010-10-20T16:00:00-04:00,116.940,118.670,113.480,1.730,2010-10-21T16:00:00-04:00,118.670,stop_hit,-1.0000,-1.0136,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-10-26T16:00:00-04:00,2010-10-27T16:00:00-04:00,117.890,119.760,114.150,1.870,2010-11-03T16:00:00-04:00,119.760,stop_hit,-1.0000,-1.0127,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-11-09T16:00:00-05:00,2010-11-10T16:00:00-05:00,121.580,122.950,118.840,1.370,2010-11-16T16:00:00-05:00,118.840,target_hit,2.0000,1.9825,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-11-10T16:00:00-05:00,2010-11-11T16:00:00-05:00,121.050,122.950,117.250,1.900,2010-12-03T16:00:00-05:00,122.950,stop_hit,-1.0000,-1.0128,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-12-07T16:00:00-05:00,2010-12-08T16:00:00-05:00,122.980,124.010,120.920,1.030,2010-12-09T16:00:00-05:00,124.010,stop_hit,-1.0000,-1.0240,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-12-15T16:00:00-05:00,2010-12-16T16:00:00-05:00,124.180,125.230,122.080,1.050,2010-12-21T16:00:00-05:00,125.230,stop_hit,-1.0000,-1.0238,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-12-15T16:00:00-05:00,2010-12-16T16:00:00-05:00,124.180,125.230,122.080,1.050,2010-12-21T16:00:00-05:00,125.230,stop_hit,-1.0000,-1.0238,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-12-30T16:00:00-05:00,2010-12-31T16:00:00-05:00,125.530,126.200,124.190,0.670,2011-01-03T16:00:00-05:00,126.200,stop_hit,-1.0000,-1.0376,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2010-12-30T16:00:00-05:00,2010-12-31T16:00:00-05:00,125.530,126.200,124.190,0.670,2011-01-03T16:00:00-05:00,126.200,stop_hit,-1.0000,-1.0376,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2011-01-06T16:00:00-05:00,2011-01-07T16:00:00-05:00,127.560,127.830,127.020,0.270,2011-01-07T16:00:00-05:00,127.020,target_hit,2.0000,1.9057,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2011-01-07T16:00:00-05:00,2011-01-10T16:00:00-05:00,126.580,127.830,124.080,1.250,2011-01-12T16:00:00-05:00,127.830,stop_hit,-1.0000,-1.0204,failed_upside_range_breakout
M10-PA-005,SPY,1d,short,2011-01-19T16:00:00-05:00,2011-01-20T16:00:00-05:00,127.960,129.640,124.600,1.680,2011-01-26T16:00:00-05:00,129.640,stop_hit,-1.0000,-1.0153,failed_upside_range_breakout
