strategy_id,variant_id,symbol,market,direction,entry_timestamp,exit_timestamp,entry_price,exit_price,risk_per_share,pnl_r,exit_reason,setup_type,source_refs,explanation
SF-002,baseline,SPY,US,short,2025-04-01T14:05:00-04:00,2025-04-01T15:30:00-04:00,557.8700,559.1600,1.2900,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 7e2d7511f60107f9; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,long,2025-04-01T15:50:00-04:00,2025-04-02T09:30:00-04:00,560.4500,559.8000,0.6500,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal e30fc43052232933; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,long,2025-04-02T11:30:00-04:00,2025-04-02T11:40:00-04:00,563.2700,562.7700,0.5000,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 40aa2d55f0603cfd; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,long,2025-04-02T15:50:00-04:00,2025-04-02T15:55:00-04:00,565.3000,564.7100,0.5900,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 4a3fdf85b9cf29aa; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,long,2025-04-03T12:20:00-04:00,2025-04-03T12:25:00-04:00,545.5800,544.7900,0.7900,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 0593c91667981b54; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,short,2025-04-04T09:45:00-04:00,2025-04-04T09:45:00-04:00,520.2200,521.7870,1.5670,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 34cf1ef7b23949ca; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,short,2025-04-04T14:45:00-04:00,2025-04-04T14:45:00-04:00,505.8700,507.3600,1.4900,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 6a52ee50164f502f; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,short,2025-04-07T09:35:00-04:00,2025-04-07T09:35:00-04:00,487.5500,484.0700,1.7400,2.0000,target_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal 41c0a48654672aa7; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,short,2025-04-08T11:00:00-04:00,2025-04-08T12:15:00-04:00,517.8400,513.8600,1.9900,2.0000,target_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal f7156bdd9bca9546; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
SF-002,baseline,SPY,US,short,2025-04-08T12:25:00-04:00,2025-04-08T12:25:00-04:00,512.1900,513.7030,1.5130,-1.0000,stop_hit,breakout_follow_through_continuation__baseline,wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-1-36-units.md | wiki:knowledge/wiki/sources/al-brooks-price-action-ppt-37-52-units.md | wiki:knowledge/wiki/sources/fangfangtu-breakout-note.md | wiki:knowledge/wiki/sources/fangfangtu-price-action-transcript.md,deterministic backtest assumed next-bar-open entry after signal b21f417f427b0d0b; stop anchored to signal-bar extremum and target fixed at 2R. Breakout Follow-Through Continuation baseline_v0_1 baseline on 5m longbridge intraday cache; family=breakout_follow_through_continuation
