sequence,timestamp,equity
0,start,100000.00
1,2024-04-02T13:00:00-04:00,99740.87
2,2024-04-02T13:10:00-04:00,99635.97
3,2024-04-03T09:30:00-04:00,99469.44
4,2024-04-02T15:45:00-04:00,99526.24
5,2024-04-03T09:30:00-04:00,99413.86
6,2024-04-04T09:35:00-04:00,100389.28
7,2024-04-03T15:15:00-04:00,100035.78
8,2024-04-03T12:35:00-04:00,99868.93
9,2024-04-03T11:50:00-04:00,99761.15
10,2024-04-03T11:45:00-04:00,99689.50
11,2024-04-04T09:30:00-04:00,99396.31
12,2024-04-04T11:30:00-04:00,99281.49
13,2024-04-04T13:40:00-04:00,99158.24
14,2024-04-04T13:40:00-04:00,98995.27
15,2024-04-04T12:20:00-04:00,99013.15
16,2024-04-04T14:05:00-04:00,99262.21
17,2024-04-04T14:25:00-04:00,99689.21
18,2024-04-04T14:30:00-04:00,100406.82
19,2024-04-04T14:40:00-04:00,101148.98
20,2024-04-04T14:25:00-04:00,101311.43
21,2024-04-05T12:55:00-04:00,100790.39
22,2024-04-04T14:40:00-04:00,101008.01
23,2024-04-04T15:25:00-04:00,101629.07
24,2024-04-04T15:15:00-04:00,101836.02
25,2024-04-04T15:35:00-04:00,102137.10
26,2024-04-05T09:30:00-04:00,101920.17
27,2024-04-04T15:50:00-04:00,101726.76
28,2024-04-05T10:25:00-04:00,101525.47
29,2024-04-05T12:55:00-04:00,102104.64
30,2024-04-05T11:10:00-04:00,101834.14
31,2024-04-05T11:05:00-04:00,101709.78
32,2024-04-05T12:00:00-04:00,101942.95
33,2024-04-05T13:05:00-04:00,101826.99
34,2024-04-08T10:30:00-04:00,101478.24
35,2024-04-05T14:05:00-04:00,101218.11
36,2024-04-08T11:30:00-04:00,100964.37
37,2024-04-09T12:10:00-04:00,100612.91
38,2024-04-09T11:05:00-04:00,100266.62
39,2024-04-09T11:05:00-04:00,99937.44
40,2024-04-09T12:50:00-04:00,99824.42
41,2024-04-10T09:30:00-04:00,99497.03
42,2024-04-11T13:10:00-04:00,99853.55
43,2024-04-12T09:30:00-04:00,99387.18
44,2024-04-11T14:25:00-04:00,99876.21
45,2024-04-11T14:15:00-04:00,100256.41
46,2024-04-11T14:05:00-04:00,100557.16
47,2024-04-11T14:35:00-04:00,100953.52
48,2024-04-12T09:30:00-04:00,100758.79
49,2024-04-11T14:50:00-04:00,100600.83
50,2024-04-11T14:45:00-04:00,100481.49
51,2024-04-12T11:30:00-04:00,100235.95
52,2024-04-12T13:15:00-04:00,100069.29
53,2024-04-12T13:40:00-04:00,99926.84
54,2024-04-15T13:20:00-04:00,100482.75
55,2024-04-15T13:20:00-04:00,100863.31
56,2024-04-15T13:00:00-04:00,100692.84
57,2024-04-16T09:45:00-04:00,101679.80
58,2024-04-17T11:30:00-04:00,102679.17
59,2024-04-17T11:30:00-04:00,103685.70
60,2024-04-15T15:35:00-04:00,103513.33
61,2024-04-17T10:50:00-04:00,103944.06
62,2024-04-17T12:05:00-04:00,104528.53
63,2024-04-17T12:20:00-04:00,104898.56
64,2024-04-17T14:40:00-04:00,104513.64
65,2024-04-17T12:35:00-04:00,104681.32
66,2024-04-17T13:15:00-04:00,104467.62
67,2024-04-17T13:05:00-04:00,104181.42
68,2024-04-17T13:05:00-04:00,104047.04
69,2024-04-17T14:50:00-04:00,103758.99
70,2024-04-17T15:45:00-04:00,103577.60
71,2024-04-18T10:30:00-04:00,103043.87
72,2024-04-18T09:50:00-04:00,102752.62
73,2024-04-18T13:10:00-04:00,103098.72
74,2024-04-19T09:30:00-04:00,103602.16
75,2024-04-19T09:30:00-04:00,104104.34
76,2024-04-19T12:00:00-04:00,104693.76
77,2024-04-19T12:10:00-04:00,105472.37
78,2024-04-19T10:30:00-04:00,105277.72
79,2024-04-19T12:10:00-04:00,105791.38
80,2024-04-19T11:45:00-04:00,105677.91
81,2024-04-19T12:25:00-04:00,106112.81
82,2024-04-19T12:50:00-04:00,105787.83
83,2024-04-19T12:40:00-04:00,105613.84
84,2024-04-19T14:45:00-04:00,106085.80
85,2024-04-22T09:30:00-04:00,105629.38
