sequence,timestamp,equity
0,start,100000.00
1,2012-02-02T16:00:00-05:00,99497.59
2,2012-02-02T16:00:00-05:00,98997.58
3,2012-04-16T16:00:00-04:00,98497.38
4,2012-04-16T16:00:00-04:00,97999.70
5,2012-10-19T16:00:00-04:00,97506.59
6,2012-10-19T16:00:00-04:00,97016.57
7,2013-01-15T16:00:00-05:00,97983.65
8,2013-01-15T16:00:00-05:00,98960.37
9,2013-01-28T16:00:00-05:00,99944.42
10,2013-02-20T16:00:00-05:00,99438.02
11,2013-02-20T16:00:00-05:00,98934.19
12,2013-02-28T16:00:00-05:00,98436.62
13,2013-03-06T16:00:00-05:00,97938.99
14,2013-03-25T16:00:00-04:00,98912.51
15,2013-04-05T16:00:00-04:00,98646.90
16,2013-04-24T16:00:00-04:00,99630.41
17,2013-04-24T16:00:00-04:00,99127.77
18,2013-04-29T16:00:00-04:00,98613.06
19,2013-06-19T16:00:00-04:00,99595.93
20,2013-09-11T16:00:00-04:00,99096.40
21,2013-06-27T16:00:00-04:00,98597.93
22,2013-07-12T16:00:00-04:00,99579.31
23,2013-07-10T16:00:00-04:00,100567.66
24,2013-08-12T16:00:00-04:00,101569.26
25,2013-08-12T16:00:00-04:00,102580.84
26,2014-02-12T16:00:00-05:00,103605.39
27,2013-09-18T16:00:00-04:00,103077.64
28,2013-10-09T16:00:00-04:00,104103.44
29,2013-10-11T16:00:00-04:00,104013.91
30,2013-10-28T16:00:00-04:00,103489.76
31,2013-10-25T16:00:00-04:00,104518.73
32,2013-11-04T16:00:00-05:00,103990.48
33,2013-11-07T16:00:00-05:00,103465.07
34,2014-02-13T16:00:00-05:00,104497.98
35,2014-01-08T16:00:00-05:00,103973.09
36,2014-01-08T16:00:00-05:00,103450.83
37,2013-12-20T16:00:00-05:00,104478.71
38,2013-12-31T16:00:00-05:00,105519.40
39,2014-01-07T16:00:00-05:00,104983.76
40,2014-02-12T16:00:00-05:00,104456.20
41,2014-02-12T16:00:00-05:00,103931.29
42,2014-02-12T16:00:00-05:00,104965.97
43,2014-04-24T16:00:00-04:00,104439.23
44,2014-05-09T16:00:00-04:00,105480.33
45,2014-06-12T16:00:00-04:00,106531.91
46,2014-06-02T16:00:00-04:00,105987.98
47,2014-06-02T16:00:00-04:00,105577.49
48,2014-06-06T16:00:00-04:00,105044.18
49,2014-06-10T16:00:00-04:00,104510.93
50,2014-06-11T16:00:00-04:00,103975.86
51,2014-06-19T16:00:00-04:00,105006.91
52,2014-06-26T16:00:00-04:00,104475.62
53,2014-06-27T16:00:00-04:00,104226.89
54,2014-07-09T16:00:00-04:00,105262.40
55,2014-08-06T16:00:00-04:00,104732.17
56,2014-08-06T16:00:00-04:00,104204.36
57,2014-09-04T16:00:00-04:00,105244.14
58,2014-10-10T16:00:00-04:00,104716.78
59,2014-08-26T16:00:00-04:00,104185.70
60,2014-08-26T16:00:00-04:00,103659.99
61,2014-08-29T16:00:00-04:00,103135.01
62,2014-09-23T16:00:00-04:00,102615.57
63,2014-09-25T16:00:00-04:00,102091.76
64,2014-10-08T16:00:00-04:00,101577.83
65,2014-10-08T16:00:00-04:00,101066.49
66,2014-12-03T16:00:00-05:00,100557.18
67,2014-12-03T16:00:00-05:00,100050.45
68,2014-12-08T16:00:00-05:00,99541.03
69,2014-12-08T16:00:00-05:00,99029.31
70,2014-12-16T16:00:00-05:00,100016.17
71,2015-01-07T16:00:00-05:00,99514.56
72,2015-01-07T16:00:00-05:00,99015.43
73,2015-02-02T16:00:00-05:00,98518.08
74,2015-02-12T16:00:00-05:00,99501.38
75,2015-03-26T16:00:00-04:00,100494.16
76,2015-05-11T16:00:00-04:00,99989.62
77,2015-05-08T16:00:00-04:00,100986.59
78,2015-05-28T16:00:00-04:00,101992.82
79,2015-07-07T16:00:00-04:00,101477.96
80,2015-08-05T16:00:00-04:00,102489.30
81,2015-09-30T16:00:00-04:00,101972.16
82,2016-01-14T16:00:00-05:00,102989.99
83,2016-01-06T16:00:00-05:00,102464.35
84,2016-05-10T16:00:00-04:00,103481.87
85,2016-06-23T16:00:00-04:00,102958.29
86,2016-07-07T16:00:00-04:00,102441.98
87,2016-07-08T16:00:00-04:00,103463.55
88,2016-09-22T16:00:00-04:00,104495.78
89,2016-09-22T16:00:00-04:00,103969.91
90,2016-11-03T16:00:00-04:00,105005.89
91,2017-04-25T16:00:00-04:00,106052.56
92,2017-10-27T16:00:00-04:00,107111.85
93,2017-11-10T16:00:00-05:00,106573.35
94,2017-11-29T16:00:00-05:00,107635.19
95,2017-12-04T16:00:00-05:00,107094.41
96,2018-06-07T16:00:00-04:00,108147.61
97,2018-06-22T16:00:00-04:00,109224.21
98,2018-07-26T16:00:00-04:00,108670.80
99,2018-07-30T16:00:00-04:00,109750.78
100,2018-08-07T16:00:00-04:00,109199.89
101,2018-08-13T16:00:00-04:00,108649.94
102,2018-08-13T16:00:00-04:00,108102.76
103,2018-08-16T16:00:00-04:00,109167.61
104,2018-08-16T16:00:00-04:00,110242.95
105,2018-08-23T16:00:00-04:00,109689.08
106,2018-08-27T16:00:00-04:00,110783.78
107,2018-10-01T16:00:00-04:00,111888.51
108,2018-10-10T16:00:00-04:00,113005.35
109,2019-05-07T16:00:00-04:00,112436.13
110,2019-11-20T16:00:00-05:00,111870.19
111,2019-11-25T16:00:00-05:00,111303.95
112,2019-12-18T16:00:00-05:00,112414.52
113,2020-02-10T16:00:00-05:00,111850.76
114,2020-12-28T16:00:00-05:00,111286.03
115,2020-12-28T16:00:00-05:00,110727.23
116,2021-01-04T16:00:00-05:00,111828.06
117,2021-02-11T16:00:00-05:00,112944.30
118,2021-01-21T16:00:00-05:00,112376.29
119,2021-01-25T16:00:00-05:00,113493.05
120,2021-10-01T16:00:00-04:00,112917.32
121,2021-10-01T16:00:00-04:00,112344.51
122,2021-10-26T16:00:00-04:00,113466.30
123,2023-04-21T16:00:00-04:00,114593.93
124,2023-05-08T16:00:00-04:00,114018.65
125,2023-05-10T16:00:00-04:00,115143.57
126,2023-10-26T16:00:00-04:00,114566.70
127,2023-10-26T16:00:00-04:00,115710.45
128,2025-06-20T16:00:00-04:00,115124.16
129,2025-08-20T16:00:00-04:00,116271.15
130,2025-09-05T16:00:00-04:00,115683.93
131,2025-09-10T16:00:00-04:00,116836.75
132,2025-09-30T16:00:00-04:00,116248.12
133,2026-01-02T16:00:00-05:00,115661.90
134,2026-02-25T16:00:00-05:00,115080.92
135,2026-03-27T16:00:00-04:00,114503.97
136,2026-03-27T16:00:00-04:00,113929.92
137,2026-04-15T16:00:00-04:00,115067.39
