strategy_id,symbol,timeframe,direction,signal_timestamp,entry_timestamp,entry_price,stop_price,target_price,risk_per_share,exit_timestamp,exit_price,exit_reason,gross_r,baseline_net_r,setup_notes
M10-PA-002,SPY,1d,long,2010-08-04T16:00:00-04:00,2010-08-05T16:00:00-04:00,112.250,111.540,113.670,0.710,2010-08-06T16:00:00-04:00,111.540,stop_hit,-1.0000,-1.0315,breakout_follow_through
M10-PA-002,SPY,1d,long,2010-09-21T16:00:00-04:00,2010-09-22T16:00:00-04:00,113.800,112.522,116.356,1.278,2010-09-23T16:00:00-04:00,112.522,stop_hit,-1.0000,-1.0177,breakout_follow_through
M10-PA-002,SPY,1d,long,2010-10-06T16:00:00-04:00,2010-10-07T16:00:00-04:00,116.500,114.670,120.160,1.830,2010-11-04T16:00:00-04:00,120.160,target_hit,2.0000,1.9871,breakout_follow_through
M10-PA-002,SPY,1d,long,2010-11-08T16:00:00-05:00,2010-11-09T16:00:00-05:00,122.820,122.180,124.100,0.640,2010-11-09T16:00:00-05:00,122.180,stop_hit,-1.0000,-1.0383,breakout_follow_through
M10-PA-002,SPY,1d,long,2010-12-22T16:00:00-05:00,2010-12-23T16:00:00-05:00,125.640,124.870,127.180,0.770,2011-01-03T16:00:00-05:00,127.180,target_hit,2.0000,1.9672,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-01-18T16:00:00-05:00,2011-01-19T16:00:00-05:00,129.410,128.100,132.030,1.310,2011-01-19T16:00:00-05:00,128.100,stop_hit,-1.0000,-1.0197,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-02-02T16:00:00-05:00,2011-02-03T16:00:00-05:00,130.260,129.380,132.020,0.880,2011-02-07T16:00:00-05:00,132.020,target_hit,2.0000,1.9702,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-02-14T16:00:00-05:00,2011-02-15T16:00:00-05:00,133.020,131.770,135.520,1.250,2011-02-22T16:00:00-05:00,131.770,stop_hit,-1.0000,-1.0212,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-02-16T16:00:00-05:00,2011-02-17T16:00:00-05:00,133.460,132.880,134.620,0.580,2011-02-18T16:00:00-05:00,134.620,target_hit,2.0000,1.9538,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-04-27T16:00:00-04:00,2011-04-28T16:00:00-04:00,135.430,133.910,138.470,1.520,2011-05-05T16:00:00-04:00,133.910,stop_hit,-1.0000,-1.0177,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-04-29T16:00:00-04:00,2011-05-02T16:00:00-04:00,137.070,135.410,140.390,1.660,2011-05-03T16:00:00-04:00,135.410,stop_hit,-1.0000,-1.0164,breakout_follow_through
M10-PA-002,SPY,1d,short,2011-06-07T16:00:00-04:00,2011-06-08T16:00:00-04:00,128.760,130.360,125.560,1.600,2011-06-29T16:00:00-04:00,130.360,stop_hit,-1.0000,-1.0162,breakout_follow_through
M10-PA-002,SPY,1d,short,2011-06-13T16:00:00-04:00,2011-06-14T16:00:00-04:00,128.870,128.930,128.750,0.060,2011-06-14T16:00:00-04:00,128.930,stop_hit,-1.0000,-1.4297,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-07-05T16:00:00-04:00,2011-07-06T16:00:00-04:00,133.490,131.780,136.910,1.710,2011-07-11T16:00:00-04:00,131.780,stop_hit,-1.0000,-1.0155,breakout_follow_through
M10-PA-002,SPY,1d,short,2011-08-03T16:00:00-04:00,2011-08-04T16:00:00-04:00,124.420,128.500,116.260,4.080,2011-08-08T16:00:00-04:00,116.260,target_hit,2.0000,1.9941,breakout_follow_through
M10-PA-002,SPY,1d,short,2011-08-05T16:00:00-04:00,2011-08-08T16:00:00-04:00,116.910,124.620,101.490,7.710,2011-10-24T16:00:00-04:00,124.620,stop_hit,-1.0000,-1.0031,breakout_follow_through
M10-PA-002,SPY,1d,short,2011-08-10T16:00:00-04:00,2011-08-11T16:00:00-04:00,113.260,120.122,99.536,6.862,2011-08-15T16:00:00-04:00,120.122,stop_hit,-1.0000,-1.0034,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-10-24T16:00:00-04:00,2011-10-25T16:00:00-04:00,124.890,122.720,129.230,2.170,2011-10-26T16:00:00-04:00,122.720,stop_hit,-1.0000,-1.0114,breakout_follow_through
M10-PA-002,SPY,1d,long,2011-10-26T16:00:00-04:00,2011-10-27T16:00:00-04:00,127.630,124.060,134.770,3.570,2011-11-01T16:00:00-04:00,124.060,stop_hit,-1.0000,-1.0071,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-01-19T16:00:00-05:00,2012-01-20T16:00:00-05:00,131.240,129.080,135.560,2.160,2012-02-09T16:00:00-05:00,135.560,target_hit,2.0000,1.9876,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-02-06T16:00:00-05:00,2012-02-07T16:00:00-05:00,134.170,133.770,134.970,0.400,2012-02-07T16:00:00-05:00,133.770,stop_before_target_same_bar,-1.0000,-1.0670,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-02-17T16:00:00-05:00,2012-02-21T16:00:00-05:00,136.730,134.330,141.530,2.400,2012-03-26T16:00:00-04:00,141.530,target_hit,2.0000,1.9884,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-03-14T16:00:00-04:00,2012-03-15T16:00:00-04:00,140.120,138.090,144.180,2.030,2012-04-09T16:00:00-04:00,138.090,stop_hit,-1.0000,-1.0137,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-03-19T16:00:00-04:00,2012-03-20T16:00:00-04:00,140.050,139.760,140.630,0.290,2012-03-20T16:00:00-04:00,139.760,stop_hit,-1.0000,-1.0965,breakout_follow_through
M10-PA-002,SPY,1d,short,2012-04-11T16:00:00-04:00,2012-04-12T16:00:00-04:00,137.130,138.340,134.710,1.210,2012-04-12T16:00:00-04:00,138.340,stop_hit,-1.0000,-1.0228,breakout_follow_through
M10-PA-002,SPY,1d,short,2012-05-17T16:00:00-04:00,2012-05-18T16:00:00-04:00,131.370,134.550,125.010,3.180,2012-06-18T16:00:00-04:00,134.550,stop_hit,-1.0000,-1.0084,breakout_follow_through
M10-PA-002,SPY,1d,short,2012-05-18T16:00:00-04:00,2012-05-21T16:00:00-04:00,130.160,133.020,124.440,2.860,2012-05-22T16:00:00-04:00,133.020,stop_hit,-1.0000,-1.0092,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-06-19T16:00:00-04:00,2012-06-20T16:00:00-04:00,135.710,133.280,140.570,2.430,2012-06-21T16:00:00-04:00,133.280,stop_hit,-1.0000,-1.0111,breakout_follow_through
M10-PA-002,SPY,1d,long,2012-07-30T16:00:00-04:00,2012-07-31T16:00:00-04:00,138.490,136.136,143.198,2.354,2012-08-02T16:00:00-04:00,136.136,stop_hit,-1.0000,-1.0117,breakout_follow_through
